LFQ	50	0	2	340	1	2	1	2	4	9	17	11	10	19	7	7	4	9	5	13	9	30	30	12	25	41	31	66	133	57	99	110	344	618	699	956	820	54	0	0
LFQ	51	0	1	347	2	3	3	1	1	2	8	11	16	9	7	3	6	3	15	7	12	16	22	33	45	36	30	91	137	71	88	136	267	821	701	835	756	55	0	0
LFQ	52	0	0	355	1	1	1	4	7	4	7	16	14	7	14	3	7	4	12	4	8	9	23	23	31	27	49	65	141	76	82	128	347	650	772	837	807	61	0	0
LFQ	53	0	0	361	0	2	2	5	4	4	5	8	18	9	13	6	9	15	12	12	8	9	23	29	34	27	43	81	147	67	79	160	338	583	842	814	766	62	0	0
LFQ	54	0	0	367	1	1	2	0	5	6	4	10	10	9	8	0	6	12	7	13	5	15	24	24	19	40	30	66	131	59	76	112	334	632	793	787	870	119	0	0
LFQ	55	0	1	377	2	2	2	2	1	5	9	8	13	7	8	5	8	5	15	12	5	16	26	25	27	17	31	56	177	66	72	111	313	578	884	822	789	100	0	0
LFQ	56	0	0	388	1	0	2	3	7	10	10	7	7	12	5	7	4	17	13	13	9	18	24	31	42	26	45	62	123	63	83	128	335	584	722	829	820	147	0	0
LFQ	57	0	1	399	3	2	5	3	2	7	10	18	5	6	7	5	4	7	11	12	16	18	21	19	29	22	42	47	140	46	80	104	312	570	777	825	912	110	0	0
LFQ	58	0	1	407	1	1	4	4	7	2	14	8	14	6	8	11	7	24	12	22	18	17	30	29	45	43	53	45	145	94	140	144	361	538	733	713	788	108	0	0
LFQ	59	0	0	422	2	2	1	3	2	3	7	12	7	9	8	6	3	5	12	12	15	17	24	36	17	28	42	46	127	75	70	107	295	593	765	806	911	107	0	0
LFQ	60	0	1	427	1	3	2	3	0	4	9	11	10	3	10	4	6	7	5	14	9	7	14	18	29	36	37	60	95	55	76	118	325	595	737	886	881	99	0	0
LFQ	61	0	0	437	2	2	2	3	4	2	2	12	6	10	3	3	6	3	7	6	7	13	14	23	23	28	28	55	117	74	66	132	250	649	698	837	968	105	0	0
LFQ	62	0	0	445	3	2	3	3	2	0	5	7	11	5	8	6	4	4	8	0	13	12	25	20	18	23	25	65	120	56	55	92	273	564	742	787	1093	98	0	0
LFQ	63	0	0	454	1	2	0	3	3	6	7	7	4	4	6	9	3	1	12	6	9	17	20	10	22	27	72	66	91	95	64	128	254	595	730	788	965	116	0	0
LFQ	64	0	0	461	0	3	1	4	3	1	11	5	5	11	3	7	2	2	9	9	7	16	16	28	34	35	26	49	112	64	59	125	251	557	751	749	1052	129	0	0
LFQ	65	0	0	475	2	1	2	1	1	2	5	9	7	11	6	6	4	1	4	5	8	9	18	20	27	26	31	37	97	81	66	95	196	629	703	758	1113	141	0	0
LFQ	66	0	0	479	2	0	1	5	3	3	4	11	7	12	5	7	7	5	7	10	13	21	15	15	19	36	32	49	96	84	62	121	190	643	735	750	979	169	0	0
LFQ	67	0	1	488	0	1	1	2	4	1	9	6	7	10	3	8	5	2	3	8	10	11	18	30	30	29	33	42	94	125	74	121	178	659	669	686	1037	192	0	0
LFQ	68	0	0	493	0	2	0	4	1	3	12	10	4	4	9	4	2	2	10	9	7	12	16	18	21	27	31	33	76	101	66	97	163	656	736	672	1103	193	0	0
LFQ	69	0	0	506	2	1	1	0	1	3	6	5	9	12	7	7	7	2	4	6	13	12	18	15	22	22	45	49	78	97	70	115	149	572	738	693	1104	206	0	0
LFQ	70	0	0	507	1	0	3	0	0	4	10	4	11	4	5	1	4	6	6	10	12	17	20	28	26	16	25	50	81	136	70	98	161	536	716	692	1127	210	0	0
LFQ	71	0	0	522	1	0	0	1	1	1	8	9	13	7	7	4	2	8	6	5	4	13	20	20	35	23	29	33	71	116	64	102	160	556	793	617	1112	234	0	0
LFQ	72	0	0	533	1	1	5	2	8	2	9	11	4	4	12	5	3	7	8	15	14	23	17	27	22	46	49	54	93	120	103	176	213	640	583	587	999	201	0	0
LFQ	73	0	0	542	0	0	0	2	2	1	10	7	7	9	3	10	3	3	6	4	5	10	23	13	32	25	32	42	67	118	74	96	168	525	834	548	1121	255	0	0
LFQ	74	0	1	551	0	0	1	1	2	0	8	7	10	10	5	5	2	5	4	6	7	10	17	21	23	27	20	27	61	113	77	117	192	574	771	563	1135	224	0	0
LFQ	75	0	0	558	0	3	2	2	3	1	9	8	6	8	9	3	6	2	1	13	6	9	14	23	14	27	30	35	76	92	94	91	178	561	761	551	1166	235	0	0
LFQ	76	0	2	567	1	1	4	1	0	1	12	2	6	10	8	10	7	12	13	18	21	22	24	29	36	44	35	78	73	95	123	107	290	484	654	642	958	207	0	0
LFQ	77	0	0	576	0	1	1	4	1	2	11	6	10	9	4	6	2	9	5	10	17	9	13	23	13	26	22	29	48	114	97	87	158	614	709	548	1157	256	0	0
LFQ	78	0	3	581	0	3	1	0	3	0	5	6	6	6	7	2	4	4	1	7	6	14	9	24	25	27	27	25	69	77	107	88	154	533	775	512	1198	288	0	0
LFQ	79	0	1	589	0	0	2	2	3	1	5	8	6	6	4	6	1	4	7	7	13	8	8	21	15	26	27	38	69	93	111	105	199	543	713	562	1159	235	0	0
LFQ	80	0	0	602	0	1	2	0	3	1	4	6	7	5	11	5	3	2	3	10	11	12	6	23	19	24	30	22	47	88	92	119	187	529	657	567	1256	243	0	0
LFQ	81	0	0	620	1	2	1	1	2	0	8	7	9	8	5	4	10	4	6	7	12	6	10	27	32	39	39	47	66	134	88	106	205	626	592	585	1072	216	0	0
LFQ	82	0	0	631	0	0	1	1	5	1	3	8	9	11	7	6	1	9	11	5	8	13	15	22	19	36	31	29	51	113	105	130	200	667	610	663	928	248	0	0
LFQ	83	0	0	641	1	1	2	0	2	0	6	6	5	1	13	5	1	6	7	6	10	6	13	26	21	18	27	26	46	112	103	97	190	617	679	533	1116	254	0	0
LFQ	84	0	0	644	0	2	0	0	3	0	2	7	5	5	5	5	4	2	6	5	16	9	13	17	24	32	38	20	52	110	73	97	198	632	648	557	1124	242	0	0
LFQ	85	0	1	661	2	1	0	0	1	1	4	9	10	6	7	5	8	8	4	6	14	11	14	17	19	26	26	28	53	105	86	116	188	666	640	518	1169	166	1	0
LFQ	86	0	0	687	0	0	0	1	5	0	4	16	6	13	6	2	4	6	5	3	10	10	14	24	15	16	32	22	53	112	76	104	218	623	658	492	1172	188	0	0
LFQ	87	0	0	695	0	1	0	2	3	3	1	7	8	10	9	2	3	12	2	11	7	6	6	19	14	22	23	29	63	138	73	95	221	666	597	485	1187	177	0	0
LFQ	88	0	1	704	0	1	2	1	4	0	6	10	12	5	5	2	1	5	8	10	10	12	15	26	21	27	35	27	49	124	78	136	225	661	556	534	1108	176	0	0
LFQ	89	0	0	719	0	2	6	4	0	3	4	8	10	7	7	5	15	4	9	8	17	22	28	26	26	46	38	50	78	161	100	118	227	643	518	505	1075	108	0	0
LFQ	90	0	0	742	0	1	1	2	4	2	4	4	10	6	6	3	2	2	6	6	7	14	9	13	23	24	33	45	50	129	100	106	218	674	571	559	1079	142	0	0
LFQ	91	0	1	764	0	2	0	1	1	1	3	10	3	3	6	2	6	3	4	10	10	8	18	12	29	27	34	38	53	144	54	123	225	689	513	740	925	135	0	0
LFQ	92	0	0	782	1	0	0	0	0	3	4	9	6	1	7	5	2	5	7	4	9	13	18	19	31	22	37	50	38	150	102	133	221	735	468	700	881	134	0	0
LFQ	93	0	0	815	0	1	0	1	1	0	3	9	8	4	2	5	5	6	2	5	3	8	18	10	17	22	23	24	68	114	88	112	226	838	496	701	878	84	0	0
LFQ	94	0	3	845	0	0	0	2	1	1	1	9	7	9	7	4	0	5	2	1	4	3	16	12	23	15	33	28	58	130	80	103	242	832	444	703	894	80	0	0
LFQ	95	0	0	881	0	1	0	5	2	2	3	8	8	4	3	7	5	5	6	7	10	17	19	12	25	28	45	33	73	118	120	125	261	782	556	514	811	101	0	0
LFQ	96	0	0	923	1	0	1	1	1	1	0	3	5	3	4	2	1	2	0	4	7	9	15	16	18	22	33	39	65	102	64	120	289	822	503	649	859	13	0	0
LFQ	97	0	0	966	1	0	0	0	1	1	1	6	4	3	3	4	0	0	3	5	7	7	10	11	20	23	29	50	50	104	89	126	394	786	493	617	764	19	0	0
LFQ	98	0	0	1025	0	0	1	0	0	0	1	0	6	2	0	3	4	4	3	0	2	11	6	8	20	28	23	53	66	95	73	202	510	592	519	840	497	3	0	0
LFQ	99	0	0	1075	0	0	0	1	0	0	2	0	1	1	0	1	2	2	1	1	6	5	10	12	18	22	34	41	90	93	94	219	635	487	541	897	306	0	0	0
LFQ	100	0	0	1129	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	4	2	5	7	20	23	33	36	38	78	121	117	212	485	503	553	659	560	7	0	0
LFQ	101	0	0	1208	0	0	0	0	3	0	1	5	1	4	5	8	14	14	25	21	26	28	29	29	57	61	67	72	131	134	187	252	548	330	495	630	212	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	5.78	0
GCF	12.06	1
GCF	20.60	0
GCF	29.15	1
GCF	30.15	2
GCF	31.16	4
GCF	32.16	2
GCF	32.91	6
GCF	33.67	3
GCF	34.67	6
GCF	35.68	8
GCF	36.68	26
GCF	37.69	22
GCF	38.69	38
GCF	39.70	175
GCF	40.70	268
GCF	41.71	261
GCF	42.71	181
GCF	43.72	306
GCF	44.72	607
GCF	45.73	766
GCF	46.73	685
GCF	47.74	384
GCF	48.74	409
GCF	49.75	132
GCF	50.75	67
GCF	51.76	96
GCF	52.76	64
GCF	53.77	47
GCF	54.77	15
GCF	55.78	7
GCF	56.78	1
GCF	57.79	2
GCF	58.79	3
GCF	59.80	2
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	4.77	0
GCL	10.05	1
GCL	12.06	0
GCL	14.07	1
GCL	19.60	0
GCL	25.13	1
GCL	27.14	0
GCL	29.15	1
GCL	30.15	3
GCL	31.16	6
GCL	32.41	3
GCL	33.67	11
GCL	34.67	8
GCL	35.68	12
GCL	37.19	22
GCL	38.69	43
GCL	39.70	155
GCL	40.70	259
GCL	41.71	300
GCL	42.71	167
GCL	43.72	308
GCL	44.72	614
GCL	45.73	734
GCL	46.73	682
GCL	47.74	393
GCL	48.74	394
GCL	49.75	160
GCL	50.75	72
GCL	51.76	74
GCL	52.76	79
GCL	53.77	40
GCL	54.77	10
GCL	55.78	8
GCL	56.78	5
GCL	57.79	3
GCL	58.79	1
GCL	59.80	0
GCL	60.80	1
GCL	62.31	0
GCL	63.82	1
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	32.03	26.12	14.63	27.22	0.10	0.00
GCC	2	30.78	27.26	15.75	26.21	0.02	0.00
GCC	3	29.26	30.03	14.90	25.82	0.03	0.00
GCC	4	28.96	30.42	15.05	25.57	0.07	0.00
GCC	5	28.94	29.82	15.65	25.59	0.04	0.00
GCC	6	29.79	29.48	15.42	25.32	0.02	0.00
GCC	7	32.03	27.88	14.86	25.22	0.04	0.00
GCC	8	30.98	28.02	15.19	25.82	0.03	0.00
GCC	9	30.27	27.49	15.72	26.52	0.02	0.00
GCC	10	31.06	30.21	13.58	25.15	0.02	0.00
GCC	11	31.57	29.91	13.49	25.03	0.02	0.00
GCC	12	31.64	27.73	15.38	25.25	0.02	0.00
GCC	13	32.51	29.02	13.94	24.53	0.04	0.00
GCC	14	31.36	29.50	15.20	23.93	0.02	0.00
GCC	15	31.54	29.07	15.34	24.05	0.02	0.00
GCC	16	31.95	30.22	13.83	24.01	0.01	0.00
GCC	17	32.51	28.83	14.47	24.19	0.01	0.00
GCC	18	30.24	30.52	14.63	24.61	0.00	0.00
GCC	19	33.63	29.81	13.04	23.52	0.01	0.00
GCC	20	32.31	29.62	14.87	23.20	0.00	0.00
GCC	21	30.70	31.38	15.24	22.68	0.00	0.00
GCC	22	30.50	31.97	14.19	23.35	0.03	0.00
GCC	23	29.55	29.33	15.67	25.46	0.02	0.00
GCC	24	29.63	31.06	15.00	24.31	0.01	0.00
GCC	25	30.33	30.41	14.80	24.47	0.02	0.00
GCC	26	29.74	29.63	15.74	24.90	0.00	0.00
GCC	27	29.26	29.69	16.06	24.99	0.02	0.00
GCC	28	29.81	31.44	15.01	23.75	0.01	0.00
GCC	29	30.40	29.64	16.18	23.78	0.00	0.00
GCC	30	27.75	30.89	16.05	25.32	0.02	0.00
GCC	31	27.12	31.87	16.49	24.53	0.00	0.00
GCC	32	28.99	31.65	14.88	24.48	0.01	0.00
GCC	33	30.12	30.57	14.78	24.53	1.58	0.00
GCC	34	28.63	30.82	15.40	25.15	0.00	0.00
GCC	35	28.29	31.09	14.69	25.93	0.01	0.00
GCC	36	28.23	30.63	15.89	25.25	0.01	0.00
GCC	37	28.64	30.21	16.37	24.78	0.01	0.00
GCC	38	29.72	29.72	16.72	23.85	0.00	0.00
GCC	39	28.59	30.49	16.51	24.41	0.00	0.00
GCC	40	29.26	29.67	16.53	24.54	0.00	0.00
GCC	41	28.17	29.49	17.19	25.16	0.00	0.00
GCC	42	28.28	31.41	14.20	26.10	0.00	0.00
GCC	43	28.46	31.31	14.97	25.27	0.01	0.00
GCC	44	28.95	30.49	15.20	25.36	0.02	0.00
GCC	45	28.74	29.98	15.35	25.93	0.01	0.00
GCC	46	27.49	32.02	15.44	25.05	0.02	0.00
GCC	47	27.42	31.51	15.27	25.81	0.02	0.00
GCC	48	28.99	32.26	14.59	24.16	0.02	0.00
GCC	49	27.52	34.11	15.06	23.31	0.04	0.00
GCC	50	27.07	33.06	15.25	24.61	0.03	0.00
GCC	51	28.11	32.86	14.20	24.84	0.55	0.00
GCC	52	27.60	31.54	15.32	25.54	0.03	0.00
GCC	53	29.59	31.72	14.92	23.77	0.03	0.00
GCC	54	29.17	31.34	14.49	25.00	0.02	0.00
GCC	55	28.75	31.19	13.74	26.32	0.03	0.00
GCC	56	28.68	31.39	13.84	26.10	0.02	0.00
GCC	57	29.86	30.93	13.90	25.30	0.02	0.00
GCC	58	28.71	31.59	13.81	25.89	0.03	0.00
GCC	59	30.13	30.40	14.08	25.39	0.02	0.00
GCC	60	29.86	30.77	14.87	24.50	0.02	0.00
GCC	61	27.51	30.60	15.45	26.44	0.02	0.00
GCC	62	28.25	31.05	15.94	24.76	0.03	0.00
GCC	63	29.81	31.26	15.30	23.63	0.03	0.00
GCC	64	29.34	29.81	15.42	25.44	0.02	0.00
GCC	65	27.79	31.83	14.83	25.55	0.02	0.00
GCC	66	29.07	31.12	15.25	24.55	0.02	0.00
GCC	67	27.94	30.90	15.83	25.33	0.03	0.00
GCC	68	29.34	31.21	14.94	24.51	0.02	0.00
GCC	69	29.53	29.71	15.15	25.61	0.02	0.00
GCC	70	29.20	31.13	15.66	24.01	0.43	0.00
GCC	71	29.70	29.85	15.08	25.37	0.61	0.00
GCC	72	28.76	30.83	15.15	25.27	0.04	0.00
GCC	73	29.88	29.97	15.62	24.52	0.03	0.00
GCC	74	30.37	30.40	15.31	23.92	0.05	0.00
GCC	75	28.48	31.82	13.89	25.81	0.02	0.00
GCC	76	29.02	31.07	15.12	24.79	0.03	0.00
GCC	77	29.25	32.48	14.08	24.20	0.03	0.00
GCC	78	30.19	30.58	14.20	25.02	0.03	0.00
GCC	79	30.83	29.34	14.79	25.04	0.03	0.00
GCC	80	30.57	30.44	14.80	24.20	0.04	0.00
GCC	81	29.79	31.06	13.83	25.33	0.02	0.00
GCC	82	30.05	31.27	13.54	25.14	0.02	0.00
GCC	83	30.99	30.27	13.80	24.95	0.03	0.00
GCC	84	30.85	29.50	13.90	25.75	0.03	0.00
GCC	85	28.61	30.83	13.05	27.51	0.03	0.00
GCC	86	29.90	30.86	13.79	25.46	0.03	0.00
GCC	87	31.03	30.10	15.05	23.82	0.04	0.00
GCC	88	30.34	30.46	14.35	24.84	0.03	0.00
GCC	89	30.05	31.03	14.08	24.84	0.03	0.00
GCC	90	30.15	29.41	13.21	27.24	0.02	0.00
GCC	91	30.07	30.39	13.81	25.74	0.02	0.00
GCC	92	29.97	30.37	14.36	25.30	0.04	0.00
GCC	93	29.35	29.77	13.36	27.52	0.04	0.00
GCC	94	30.07	28.93	14.56	26.45	0.02	0.00
GCC	95	29.74	28.94	15.30	26.03	0.03	0.00
GCC	96	28.23	30.53	14.94	26.30	0.03	0.00
GCC	97	29.65	28.68	14.85	26.82	0.03	0.00
GCC	98	28.21	30.44	15.97	25.37	0.03	0.00
GCC	99	27.41	28.09	17.02	27.48	0.03	0.00
GCC	100	26.92	28.83	16.89	27.36	0.07	0.00
GCC	101	27.96	30.16	15.80	26.09	0.10	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	30.17	23.65	17.10	29.08
GCT	2	31.26	23.30	19.71	25.73
GCT	3	29.15	24.16	20.76	25.93
GCT	4	27.57	24.22	21.26	26.96
GCT	5	27.63	23.79	21.68	26.91
GCT	6	28.56	24.55	20.34	26.54
GCT	7	28.26	22.77	19.97	29.00
GCT	8	28.03	22.07	21.14	28.77
GCT	9	26.75	22.02	21.19	30.04
GCT	10	27.52	22.75	21.04	28.69
GCT	11	28.33	22.60	20.80	28.27
GCT	12	28.46	22.27	20.84	28.43
GCT	13	27.46	21.64	21.32	29.58
GCT	14	25.76	23.30	21.40	29.54
GCT	15	27.60	23.62	20.79	27.99
GCT	16	27.43	23.24	20.81	28.52
GCT	17	28.22	23.00	20.30	28.49
GCT	18	26.65	23.62	21.52	28.20
GCT	19	28.83	22.58	20.27	28.33
GCT	20	27.74	23.82	20.67	27.78
GCT	21	27.74	24.78	21.84	25.65
GCT	22	27.03	25.09	21.06	26.82
GCT	23	28.22	23.19	21.80	26.78
GCT	24	27.97	25.15	20.91	25.98
GCT	25	28.14	24.97	20.23	26.65
GCT	26	28.22	24.72	20.64	26.41
GCT	27	28.60	24.05	21.69	25.65
GCT	28	27.76	24.82	21.63	25.79
GCT	29	28.70	25.83	19.99	25.47
GCT	30	27.47	25.35	21.58	25.60
GCT	31	26.20	26.23	22.12	25.44
GCT	32	28.23	25.45	21.08	25.24
GCT	33	29.11	25.43	19.92	25.53
GCT	34	28.66	25.48	20.74	25.11
GCT	35	28.78	25.47	20.31	25.44
GCT	36	28.01	25.87	20.66	25.47
GCT	37	28.86	25.51	21.07	24.56
GCT	38	28.04	25.52	20.92	25.53
GCT	39	27.93	27.04	19.96	25.07
GCT	40	29.04	25.63	20.58	24.76
GCT	41	29.07	25.23	21.44	24.25
GCT	42	29.83	24.85	20.76	24.55
GCT	43	27.46	24.74	21.54	26.27
GCT	44	27.92	24.42	21.27	26.39
GCT	45	29.00	23.91	21.42	25.67
GCT	46	26.88	24.99	22.47	25.66
GCT	47	27.52	24.91	21.87	25.70
GCT	48	29.34	23.81	23.03	23.81
GCT	49	26.77	26.08	23.09	24.06
GCT	50	26.85	25.86	22.46	24.83
GCT	51	28.24	24.13	22.93	24.70
GCT	52	28.82	24.00	22.86	24.32
GCT	53	29.17	24.92	21.72	24.20
GCT	54	29.12	23.79	22.04	25.04
GCT	55	29.32	23.26	21.67	25.74
GCT	56	29.79	21.79	23.43	24.99
GCT	57	29.77	22.13	22.70	25.40
GCT	58	29.34	22.62	22.77	25.26
GCT	59	29.65	21.31	23.16	25.88
GCT	60	28.73	22.50	23.14	25.63
GCT	61	29.43	22.40	23.65	24.52
GCT	62	28.43	21.40	25.59	24.58
GCT	63	28.33	22.42	24.13	25.11
GCT	64	29.24	21.77	23.46	25.53
GCT	65	28.68	22.89	23.77	24.66
GCT	66	28.25	23.39	22.99	25.37
GCT	67	28.83	24.02	22.71	24.44
GCT	68	29.17	23.20	22.94	24.68
GCT	69	29.61	22.14	22.73	25.52
GCT	70	28.75	23.66	23.13	24.46
GCT	71	29.20	22.81	22.13	25.87
GCT	72	30.84	22.76	23.21	23.19
GCT	73	30.85	22.37	23.23	23.56
GCT	74	29.17	22.64	23.07	25.13
GCT	75	29.25	22.26	23.46	25.03
GCT	76	29.41	21.65	24.55	24.39
GCT	77	28.30	22.02	24.53	25.14
GCT	78	30.71	21.55	23.23	24.50
GCT	79	30.62	22.21	21.92	25.25
GCT	80	30.13	22.58	22.66	24.64
GCT	81	30.18	21.73	23.16	24.93
GCT	82	31.60	22.53	22.28	23.59
GCT	83	31.62	20.87	23.20	24.32
GCT	84	32.53	21.02	22.38	24.07
GCT	85	31.53	22.57	21.31	24.59
GCT	86	31.07	21.91	22.73	24.28
GCT	87	31.75	21.31	23.84	23.10
GCT	88	31.51	21.86	22.96	23.68
GCT	89	31.18	22.13	22.98	23.71
GCT	90	33.88	19.39	23.23	23.51
GCT	91	34.35	20.58	23.61	21.46
GCT	92	32.88	20.71	24.03	22.38
GCT	93	34.37	20.30	22.83	22.49
GCT	94	34.75	20.70	22.78	21.77
GCT	95	32.87	20.37	23.87	22.89
GCT	96	32.79	20.44	25.02	21.74
GCT	97	33.62	19.42	24.11	22.85
GCT	98	30.46	20.51	25.91	23.12
GCT	99	31.72	19.54	25.57	23.17
GCT	100	32.44	19.29	26.44	21.83
GCT	101	31.43	19.28	26.67	22.61
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	32.33	26.60	14.58	26.49	0.15	0.00
FBC	2	30.87	27.54	15.34	26.26	0.00	0.00
FBC	3	29.77	29.63	14.80	25.81	0.02	0.00
FBC	4	29.20	30.39	14.52	25.89	0.09	0.00
FBC	5	28.92	28.81	15.97	26.29	0.04	0.00
FBC	6	29.14	29.45	15.93	25.48	0.04	0.00
FBC	7	32.45	27.86	14.60	25.09	0.04	0.00
FBC	8	31.08	28.36	14.74	25.82	0.07	0.00
FBC	9	30.47	27.75	15.47	26.31	0.04	0.00
FBC	10	31.44	30.29	12.95	25.33	0.02	0.00
FBC	11	31.97	29.75	13.32	24.96	0.04	0.00
FBC	12	31.98	27.30	15.27	25.45	0.00	0.00
FBC	13	33.50	28.60	13.78	24.12	0.07	0.00
FBC	14	30.44	30.48	15.19	23.89	0.02	0.00
FBC	15	32.38	28.57	15.17	23.89	0.02	0.00
FBC	16	32.44	31.09	13.58	22.89	0.02	0.00
FBC	17	32.88	29.46	13.97	23.69	0.02	0.00
FBC	18	30.37	30.74	14.49	24.41	0.00	0.00
FBC	19	34.15	30.24	12.92	22.69	0.00	0.00
FBC	20	31.32	30.22	15.05	23.41	0.00	0.00
FBC	21	30.13	31.59	15.49	22.80	0.00	0.00
FBC	22	30.77	31.80	13.88	23.55	0.04	0.00
FBC	23	28.85	29.24	15.73	26.17	0.02	0.00
FBC	24	29.72	30.83	15.27	24.17	0.02	0.00
FBC	25	30.10	30.77	15.08	24.05	0.04	0.00
FBC	26	30.08	30.02	15.34	24.56	0.00	0.00
FBC	27	28.84	29.84	16.21	25.11	0.04	0.00
FBC	28	29.77	31.85	14.40	23.98	0.02	0.00
FBC	29	30.26	29.72	16.12	23.91	0.00	0.00
FBC	30	27.76	30.68	15.84	25.72	0.02	0.00
FBC	31	27.15	31.32	16.88	24.65	0.00	0.00
FBC	32	29.11	31.37	15.14	24.39	0.00	0.00
FBC	33	29.04	30.48	14.92	25.56	0.00	0.00
FBC	34	29.35	31.00	14.84	24.82	0.00	0.00
FBC	35	28.67	31.13	14.99	25.21	0.00	0.00
FBC	36	27.67	30.95	16.38	24.99	0.00	0.00
FBC	37	28.48	30.54	15.95	25.04	0.00	0.00
FBC	38	30.15	29.30	17.03	23.52	0.00	0.00
FBC	39	29.24	30.59	16.64	23.54	0.00	0.00
FBC	40	28.30	30.24	17.01	24.45	0.00	0.00
FBC	41	27.02	31.22	16.58	25.19	0.00	0.00
FBC	42	27.37	31.89	14.44	26.30	0.00	0.00
FBC	43	28.15	31.00	15.68	25.17	0.00	0.00
FBC	44	28.72	30.27	14.58	26.44	0.02	0.00
FBC	45	29.28	30.50	14.79	25.43	0.00	0.00
FBC	46	27.08	32.33	15.27	25.32	0.00	0.00
FBC	47	27.45	31.78	15.18	25.58	0.00	0.00
FBC	48	28.83	32.38	14.30	24.50	0.02	0.00
FBC	49	28.25	33.28	15.02	23.46	0.04	0.00
FBC	50	27.11	32.48	15.54	24.87	0.02	0.00
FBC	51	27.54	32.78	14.64	25.04	1.06	0.00
FBC	52	27.65	31.64	15.40	25.30	0.02	0.00
FBC	53	29.91	32.11	14.42	23.56	0.00	0.00
FBC	54	28.84	31.35	14.88	24.93	0.00	0.00
FBC	55	28.89	30.59	14.01	26.52	0.00	0.00
FBC	56	28.45	32.11	13.62	25.82	0.00	0.00
FBC	57	29.54	31.13	14.42	24.91	0.00	0.00
FBC	58	28.87	31.67	14.18	25.28	0.00	0.00
FBC	59	30.00	30.22	14.51	25.28	0.00	0.00
FBC	60	29.28	30.85	14.88	24.99	0.00	0.00
FBC	61	26.63	31.32	16.27	25.78	0.00	0.00
FBC	62	28.71	30.72	15.88	24.69	0.00	0.00
FBC	63	29.53	31.22	14.23	25.02	0.02	0.00
FBC	64	29.35	30.48	14.92	25.26	0.00	0.00
FBC	65	29.06	30.78	14.62	25.54	0.00	0.00
FBC	66	29.67	30.37	15.42	24.54	0.00	0.00
FBC	67	27.54	31.17	15.23	26.06	0.00	0.00
FBC	68	29.11	31.67	14.99	24.23	0.00	0.00
FBC	69	30.61	29.98	14.71	24.71	0.00	0.00
FBC	70	29.51	31.66	15.26	23.57	0.79	0.00
FBC	71	29.50	30.79	14.70	25.01	1.19	0.00
FBC	72	28.70	31.07	15.38	24.85	0.02	0.00
FBC	73	30.24	30.24	15.21	24.30	0.02	0.00
FBC	74	29.96	31.05	15.14	23.85	0.02	0.00
FBC	75	28.65	32.09	14.14	25.13	0.00	0.00
FBC	76	29.35	30.52	15.21	24.93	0.00	0.00
FBC	77	28.92	33.44	14.30	23.35	0.02	0.00
FBC	78	30.11	29.76	15.01	25.13	0.00	0.00
FBC	79	30.22	29.02	15.14	25.63	0.00	0.00
FBC	80	32.04	29.65	14.42	23.89	0.00	0.00
FBC	81	30.32	30.85	14.40	24.43	0.00	0.00
FBC	82	29.69	30.95	14.03	25.32	0.00	0.00
FBC	83	31.59	29.50	13.33	25.58	0.00	0.00
FBC	84	30.67	29.43	13.97	25.93	0.00	0.00
FBC	85	28.31	30.31	13.40	27.98	0.02	0.00
FBC	86	30.35	30.96	13.95	24.74	0.02	0.00
FBC	87	30.61	30.48	15.58	23.32	0.02	0.00
FBC	88	30.81	30.35	14.16	24.67	0.02	0.00
FBC	89	29.63	31.27	13.93	25.17	0.02	0.00
FBC	90	30.93	29.15	12.46	27.45	0.00	0.00
FBC	91	30.78	29.74	13.62	25.86	0.00	0.00
FBC	92	30.66	30.48	14.51	24.35	0.02	0.00
FBC	93	29.03	29.66	13.38	27.94	0.02	0.00
FBC	94	30.87	28.52	14.81	25.80	0.00	0.00
FBC	95	28.98	29.24	15.82	25.96	0.02	0.00
FBC	96	27.94	29.83	15.12	27.11	0.02	0.00
FBC	97	29.31	28.63	14.77	27.28	0.02	0.00
FBC	98	28.67	30.11	16.27	24.95	0.00	0.00
FBC	99	27.22	27.98	16.56	28.24	0.02	0.00
FBC	100	27.39	29.26	16.45	26.91	0.00	0.00
FBC	101	28.50	29.50	16.22	25.78	0.09	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	137316	141115	69294	116365	207
