READ_26243	ref|NC_050679.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_050282.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_044759.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_043898.1|	100.000	39	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_042881.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_042818.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_042804.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_042800.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_038191.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_037374.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_037744.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_037743.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_037738.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_035714.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_035507.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_034807.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_034674.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_015842.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_030592.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_028076.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_024745.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_026672.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_026671.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_026670.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_024264.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_002176.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_005291.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_016193.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_016185.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_060988.1|	86.154	65	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_060488.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_053649.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_053794.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_040969.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_037244.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_036066.1|	85.507	69	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_030190.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029879.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029872.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029871.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029870.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029868.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029866.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029865.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_029864.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_027831.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_027258.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_026730.1|	95.455	44	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_025292.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_26243	ref|NC_016181.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_015088.1|	86.364	66	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_004321.1|	86.364	66	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_012428.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_012383.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_009631.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_060759.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_056185.1|	86.364	66	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_005827.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_053882.1|	86.364	66	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_048495.1|	86.154	65	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_037236.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_036381.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_035490.1|	86.154	65	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_035489.1|	86.154	65	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_034920.1|	86.364	66	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_034292.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_024260.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_030537.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_030269.1|	90.385	52	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_027257.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_023124.1|	93.478	46	2.29e-11	69.4	0	N/A
READ_26243	ref|NC_006292.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_006293.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_008974.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_010532.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_056911.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_056392.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_006279.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_054236.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_054235.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_050836.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_039849.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_037751.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_037750.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_037398.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_037241.1|	95.238	42	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_029169.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_029168.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_029167.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_029154.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_026857.1|	85.714	63	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_026833.1|	85.714	63	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_026675.1|	93.333	45	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_026466.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_024525.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_020143.1|	84.848	66	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_023945.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_022716.1|	97.436	39	8.23e-11	67.6	0	N/A
READ_26243	ref|NC_060433.1|	85.075	67	2.96e-10	65.8	0	N/A
READ_26243	ref|NC_034226.1|	93.182	44	2.96e-10	65.8	0	N/A
READ_26243	ref|NC_058234.1|	83.333	66	3.83e-09	62.1	0	N/A
READ_26243	ref|NC_029155.1|	83.333	66	3.83e-09	62.1	0	N/A
READ_26243	ref|NC_023776.1|	90.909	44	1.38e-08	60.2	0	N/A
READ_32148	ref|NC_057109.1|	100.000	74	6.19e-32	137	0	N/A
READ_32148	ref|NC_001620.1|	100.000	72	8.00e-31	134	0	N/A
READ_32148	ref|NC_021383.1|	96.774	62	6.27e-22	104	0	N/A
READ_32148	ref|NC_042147.1|	90.141	71	1.36e-18	93.5	0	N/A
READ_32284	ref|NC_027747.1|	100.000	28	2.31e-06	52.8	0	N/A
READ_32881	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_32881	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_34091	ref|NC_023100.1|	93.333	75	2.90e-25	115	0	N/A
READ_34091	ref|NC_013993.1|	93.421	76	3.75e-24	111	0	N/A
READ_34091	ref|NC_012920.1|	92.000	75	1.74e-22	106	0	N/A
READ_34091	ref|NC_011137.1|	92.000	75	1.74e-22	106	0	N/A
READ_34091	ref|NC_011120.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_34091	ref|NC_001645.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_36650	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_36650	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_38139	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_38139	ref|NC_001620.1|	97.222	72	6.23e-27	121	0	N/A
READ_38139	ref|NC_042147.1|	92.000	75	1.74e-22	106	0	N/A
READ_38139	ref|NC_046688.1|	91.379	58	3.80e-14	78.7	0	N/A
READ_38139	ref|NC_026704.1|	89.655	58	1.77e-12	73.1	0	N/A
READ_41394	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_41394	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_41394	ref|NC_043773.1|	82.667	75	1.06e-09	63.9	0	N/A
READ_41394	ref|NC_022466.1|	81.333	75	4.95e-08	58.4	0	N/A
READ_41394	ref|NC_011824.1|	100.000	30	1.78e-07	56.5	0	N/A
READ_41394	ref|NC_046552.1|	100.000	30	1.78e-07	56.5	0	N/A
READ_41394	ref|NC_034682.1|	88.889	45	1.78e-07	56.5	0	N/A
READ_41595	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_41595	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_41595	ref|NC_021383.1|	84.000	75	1.77e-12	73.1	0	N/A
READ_41595	ref|NC_043773.1|	90.385	52	2.29e-11	69.4	0	N/A
READ_41595	ref|NC_046552.1|	97.222	36	3.83e-09	62.1	0	N/A
READ_41595	ref|NC_011824.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_41595	ref|NC_022466.1|	90.698	43	4.95e-08	58.4	0	N/A
READ_41595	ref|NC_034682.1|	88.889	45	1.78e-07	56.5	0	N/A
READ_43063	ref|NC_012920.1|	96.000	75	1.73e-27	122	0	N/A
READ_43063	ref|NC_011137.1|	96.000	75	1.73e-27	122	0	N/A
READ_43063	ref|NC_023100.1|	95.890	73	2.24e-26	119	0	N/A
READ_43063	ref|NC_013993.1|	94.521	73	1.04e-24	113	0	N/A
READ_43363	ref|NC_057109.1|	100.000	75	1.72e-32	139	0	N/A
READ_43363	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_43363	ref|NC_021383.1|	94.667	75	8.06e-26	117	0	N/A
READ_43363	ref|NC_026710.1|	92.000	75	1.74e-22	106	0	N/A
READ_43363	ref|NC_042147.1|	91.304	69	3.78e-19	95.3	0	N/A
READ_43363	ref|NC_034843.1|	96.154	52	2.27e-16	86.1	0	N/A
READ_43363	ref|NC_050310.1|	93.617	47	6.36e-12	71.3	0	N/A
READ_44922	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_44922	ref|NC_001620.1|	97.333	75	3.72e-29	128	0	N/A
READ_45106	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_45106	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_45106	ref|NC_043773.1|	81.818	77	3.83e-09	62.1	0	N/A
READ_45373	ref|NC_012920.1|	95.890	73	2.24e-26	119	0	N/A
READ_45373	ref|NC_013993.1|	94.521	73	1.04e-24	113	0	N/A
READ_45373	ref|NC_011137.1|	94.521	73	1.04e-24	113	0	N/A
READ_45373	ref|NC_023100.1|	94.521	73	1.04e-24	113	0	N/A
READ_46521	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_46521	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_48540	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_48823	ref|NC_013993.1|	100.000	37	2.29e-11	69.4	0	N/A
READ_48823	ref|NC_012920.1|	100.000	37	2.29e-11	69.4	0	N/A
READ_48823	ref|NC_011137.1|	100.000	37	2.29e-11	69.4	0	N/A
READ_48823	ref|NC_023100.1|	100.000	37	2.29e-11	69.4	0	N/A
READ_48823	ref|NC_001644.1|	97.297	37	1.06e-09	63.9	0	N/A
READ_49370	ref|NC_013993.1|	95.946	74	6.23e-27	121	0	N/A
READ_49370	ref|NC_012920.1|	95.946	74	6.23e-27	121	0	N/A
READ_49370	ref|NC_011137.1|	95.946	74	6.23e-27	121	0	N/A
READ_49370	ref|NC_023100.1|	94.595	74	2.90e-25	115	0	N/A
READ_50480	ref|NC_001620.1|	98.667	75	8.00e-31	134	0	N/A
READ_50480	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_50480	ref|NC_011359.1|	96.875	32	6.41e-07	54.7	0	N/A
READ_54107	ref|NC_057109.1|	98.630	73	1.04e-29	130	0	N/A
READ_55630	ref|NC_013993.1|	97.826	46	1.06e-14	80.5	0	N/A
READ_55630	ref|NC_013993.1|	97.561	41	6.36e-12	71.3	0	N/A
READ_55630	ref|NC_011137.1|	97.826	46	1.06e-14	80.5	0	N/A
READ_55630	ref|NC_011137.1|	97.561	41	6.36e-12	71.3	0	N/A
READ_55630	ref|NC_012920.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_55630	ref|NC_023100.1|	95.122	41	8.23e-11	67.6	0	N/A
READ_55630	ref|NC_007883.1|	97.368	38	2.96e-10	65.8	0	N/A
READ_55630	ref|NC_031349.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_55630	ref|NC_026222.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_55630	ref|NC_025612.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_55630	ref|NC_051463.1|	94.737	38	1.38e-08	60.2	0	N/A
READ_55630	ref|NC_019583.1|	92.500	40	4.95e-08	58.4	0	N/A
READ_55630	ref|NC_009864.1|	92.500	40	4.95e-08	58.4	0	N/A
READ_55630	ref|NC_042501.1|	89.130	46	4.95e-08	58.4	0	N/A
READ_55630	ref|NC_042781.1|	92.500	40	4.95e-08	58.4	0	N/A
READ_55630	ref|NC_029222.1|	92.500	40	4.95e-08	58.4	0	N/A
READ_55630	ref|NC_045372.1|	92.105	38	6.41e-07	54.7	0	N/A
READ_55630	ref|NC_024192.1|	92.105	38	6.41e-07	54.7	0	N/A
READ_55630	ref|NC_006927.1|	90.000	40	2.31e-06	52.8	0	N/A
READ_55630	ref|NC_001321.1|	90.000	40	2.31e-06	52.8	0	N/A
READ_56785	ref|NC_012920.1|	94.667	75	8.06e-26	117	0	N/A
READ_56785	ref|NC_001646.1|	94.366	71	1.35e-23	110	0	N/A
READ_56785	ref|NC_035813.1|	84.722	72	1.77e-12	73.1	0	N/A
READ_56785	ref|NC_030374.1|	100.000	30	1.78e-07	56.5	0	N/A
READ_60042	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_60042	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_60042	ref|NC_021383.1|	97.917	48	8.17e-16	84.2	0	N/A
READ_60042	ref|NC_043773.1|	90.323	62	2.94e-15	82.4	0	N/A
READ_60042	ref|NC_046552.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_60042	ref|NC_011824.1|	93.478	46	8.23e-11	67.6	0	N/A
READ_60042	ref|NC_034682.1|	85.246	61	1.06e-09	63.9	0	N/A
READ_60042	ref|NC_022466.1|	85.246	61	1.06e-09	63.9	0	N/A
READ_60833	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_60833	ref|NC_001620.1|	97.368	76	3.72e-29	128	0	N/A
READ_60833	ref|NC_021383.1|	96.774	62	6.27e-22	104	0	N/A
READ_60833	ref|NC_042147.1|	89.706	68	6.32e-17	87.9	0	N/A
READ_61664	ref|NC_012920.1|	94.667	75	8.06e-26	117	0	N/A
READ_61664	ref|NC_023100.1|	94.667	75	8.06e-26	117	0	N/A
READ_61664	ref|NC_013993.1|	93.333	75	3.75e-24	111	0	N/A
READ_61664	ref|NC_011137.1|	93.333	75	3.75e-24	111	0	N/A
READ_61685	ref|NC_012920.1|	97.333	75	3.72e-29	128	0	N/A
READ_61685	ref|NC_011137.1|	97.333	75	3.72e-29	128	0	N/A
READ_61685	ref|NC_013993.1|	96.000	75	1.73e-27	122	0	N/A
READ_61685	ref|NC_023100.1|	96.000	75	1.73e-27	122	0	N/A
READ_64487	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_64487	ref|NC_001620.1|	96.000	75	6.23e-27	121	0	N/A
READ_65889	ref|NC_027747.1|	100.000	28	2.31e-06	52.8	0	N/A
READ_68012	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_68012	ref|NC_001620.1|	98.667	75	8.00e-31	134	0	N/A
READ_69859	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_69859	ref|NC_001620.1|	97.297	74	1.34e-28	126	0	N/A
READ_69859	ref|NC_021382.1|	92.000	75	1.74e-22	106	0	N/A
READ_69859	ref|NC_042147.1|	95.385	65	6.27e-22	104	0	N/A
READ_69859	ref|NC_021383.1|	92.424	66	3.78e-19	95.3	0	N/A
READ_69859	ref|NC_026704.1|	91.379	58	1.06e-14	80.5	0	N/A
READ_69859	ref|NC_012689.1|	92.453	53	4.92e-13	75.0	0	N/A
READ_69859	ref|NC_054250.1|	88.333	60	6.36e-12	71.3	0	N/A
READ_69859	ref|NC_041105.1|	87.500	64	6.36e-12	71.3	0	N/A
READ_69859	ref|NC_013822.1|	90.566	53	2.29e-11	69.4	0	N/A
READ_69859	ref|NC_012645.1|	90.566	53	2.29e-11	69.4	0	N/A
READ_69859	ref|NC_045902.1|	87.302	63	2.29e-11	69.4	0	N/A
READ_69859	ref|NC_026710.1|	88.136	59	2.29e-11	69.4	0	N/A
READ_69859	ref|NC_018132.1|	87.097	62	8.23e-11	67.6	0	N/A
READ_69859	ref|NC_026104.1|	87.302	63	8.23e-11	67.6	0	N/A
READ_69859	ref|NC_010532.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_060464.1|	85.938	64	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_059064.1|	95.122	41	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_059067.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_059065.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_059068.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_059069.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_058310.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_043846.1|	86.885	61	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_040147.1|	100.000	35	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_037496.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_033853.1|	85.938	64	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_030191.1|	91.667	48	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_028154.1|	84.507	71	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_028063.1|	85.938	64	2.96e-10	65.8	0	N/A
READ_69859	ref|NC_021103.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_018765.1|	85.714	63	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_015478.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_013847.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_011717.1|	91.489	47	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_011095.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_059694.1|	85.938	64	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_046688.1|	86.207	58	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_046552.1|	91.489	47	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_045937.1|	84.615	65	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_045212.1|	85.714	63	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_037206.1|	90.000	50	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_036671.1|	95.000	40	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_035553.1|	88.679	53	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_035420.1|	85.714	63	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_028058.1|	85.714	63	1.06e-09	63.9	0	N/A
READ_69859	ref|NC_020776.1|	89.796	49	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_013249.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_011320.1|	88.679	53	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_060772.1|	94.872	39	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_057085.1|	85.484	62	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_057544.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_057072.1|	92.857	42	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_057552.1|	90.000	50	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_057553.1|	90.000	50	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_056240.1|	94.872	39	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_050328.1|	86.667	60	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_046537.1|	92.857	42	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_045886.1|	91.304	46	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_045246.1|	94.872	39	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_042881.1|	91.304	46	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_039394.1|	85.484	62	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_037733.1|	100.000	33	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_036265.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_036013.1|	100.000	33	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_036011.1|	100.000	33	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_035552.1|	88.462	52	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_033349.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_027852.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_027851.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_015799.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_025281.1|	85.714	63	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_025765.1|	92.857	42	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_023363.1|	89.796	49	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_023362.1|	89.796	49	3.83e-09	62.1	0	N/A
READ_69859	ref|NC_021380.1|	89.583	48	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_021379.1|	89.583	48	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_020778.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_020775.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_020773.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_019994.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_019618.1|	88.462	52	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_018772.1|	92.857	42	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_015093.1|	88.462	52	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_014680.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_014451.1|	92.683	41	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_014449.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_013826.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_013805.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_013240.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_011524.1|	85.484	62	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_011305.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_011200.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_011114.1|	89.583	48	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_010219.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_009967.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_060293.1|	91.111	45	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_061053.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_061052.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_059066.1|	89.583	48	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_059683.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_059852.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057543.1|	85.246	61	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057545.1|	85.246	61	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057542.1|	85.484	62	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057546.1|	89.796	49	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057252.1|	91.111	45	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057541.1|	88.462	52	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057549.1|	85.484	62	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057538.1|	88.235	51	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_056786.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_056785.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057539.1|	88.462	52	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057540.1|	88.462	52	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_057646.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_054195.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_053745.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_053660.1|	97.143	35	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_053350.1|	89.583	48	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_053357.1|	85.484	62	1.38e-08	60.2	0	N/A
READ_69859	ref|NC_053273.1|	89.583	48	1.38e-08	60.2	0	N/A
