chr_donorA	brkpt_donorA	strand_donorA	chr_acceptorB	brkpt_acceptorB	strand_acceptorB	junction_type	repeat_left_lenA	repeat_right_lenB	read_name	start_alnA	cigar_alnA	start_alnB	cigar_alnB	num_chim_aln	max_poss_aln_score	non_chim_aln_score	this_chim_aln_score	bestall_chim_aln_score	PEmerged_bool	readgrp
chr12	53406754	+	chr13	99984945	+	1	2	1	READ_93033	53406714	40M67S	99984946	40S67M	1	107	67	104	104	0
chr13	99984945	-	chr12	53406754	-	2	1	2	READ_93795	99984946	37S70M	53406717	37M70S	1	107	70	104	104	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_94474	26202489	73S34M	53409489	73M34S	1	107	73	104	104	0
chr12	53406754	+	chr13	99984945	+	1	2	1	READ_94613	53406699	55M52S	99984946	55S52M	1	107	55	103	103	0
chr13	99984945	-	chr12	53406754	-	2	1	2	READ_94990	99984946	39S68M	53406715	39M68S	1	107	68	104	104	0
chr12	53406754	+	chr13	99984945	+	1	2	1	READ_95155	53406699	55M52S	99984946	55S52M	1	107	57	105	105	0
chr1	92191532	+	chr12	76059795	+	0	0	1	READ_95604	92191516	16M91S	76059796	16S85M6S	9	107	96	97	97	0
chr1	30735182	-	chr12	3211856	-	0	0	1	READ_95614	30735183	49S58M	3211807	49M58S	5	107	60	104	104	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_96332	26202489	80S27M	53409482	80M27S	1	107	80	104	104	0
chr12	53409562	+	chr1	26202488	+	1	3	2	READ_96625	53409496	66M41S	26202489	66S41M	1	107	66	104	104	0
chr1	160290104	+	chr12	53196283	-	0	0	8	READ_97396	160290032	72M35S	53196250	2S33M72S	1	107	78	99	99	0
chr12	53409361	-	chr13	99985110	-	2	1	2	READ_97800	53409362	72S35M	99985038	72M35S	1	107	71	104	104	0
chr13	99985110	+	chr12	53409361	+	1	2	1	READ_98720	99985035	75M32S	53409362	75S32M	1	107	74	104	104	0
chr12	57731809	-	chr1	64089871	+	0	0	1	READ_98785	57731810	17S90M	64089872	90S16M1S	1	107	87	100	100	0
chr13	99984945	-	chr12	53406754	-	2	1	2	READ_100200	99984946	67S40M	53406687	67M40S	1	107	68	104	104	0
chr1	156467992	-	chr12	111221195	-	0	0	0	READ_100678	156467993	14S93M	111221181	14M93S	4	107	91	103	103	0
chr12	53406754	+	chr13	99984945	+	1	2	1	READ_101182	53406684	70M37S	99984946	70S37M	1	107	71	104	104	0
chr1	52954630	-	chr12	54523955	-	0	0	0	READ_103059	52954631	93S14M	54523862	93M14S	3	107	91	103	103	0
chr12	53409562	+	chr1	26202488	+	1	3	2	READ_103461	53409492	70M37S	26202489	70S37M	1	107	70	104	104	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_103863	26202489	31S76M	53409531	31M76S	1	107	77	104	104	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_104028	26202489	32S75M	53409530	32M75S	1	107	76	104	104	0
chr13	99984945	-	chr12	53406754	-	2	1	2	READ_104034	99984946	54S53M	53406700	54M53S	1	107	56	105	105	0
chr13	99985110	+	chr12	53409361	+	1	2	1	READ_105386	99985063	47M60S	53409362	47S60M	1	107	61	105	105	0
chr12	53409361	-	chr13	99985110	-	2	1	2	READ_105802	53409362	26S81M	99985084	26M81S	1	107	82	104	104	0
chr12	6536532	+	chr1	119558699	-	0	0	1	READ_109513	6534816	46M1632N38M23S	119558676	23M84S	6	107	96	102	102	0
chr12	6536532	+	chr1	119596112	-	0	0	1	READ_109513	6534816	46M1632N38M23S	119596089	23M84S	6	107	96	102	102	0
chr12	6536532	+	chr1	119533694	-	0	0	2	READ_109513	6534816	46M1632N38M23S	119533671	23M84S	6	107	96	100	102	0
chr12	6536531	+	chr1	92114746	-	0	0	2	READ_109513	6534816	46M1632N37M24S	92114722	24M83S	6	107	96	100	102	0
chr12	53409562	+	chr1	26202488	+	1	3	2	READ_111061	53409493	69M38S	26202489	69S38M	1	107	69	104	104	0
chr1	39657161	+	chr12	21641951	+	0	0	0	READ_111690	39657145	2S16M89S	21641952	18S89M	5	107	87	101	101	0
chr12	53409361	-	chr13	99985110	-	2	1	2	READ_113444	53409362	39S68M	99985071	39M68S	1	107	69	104	104	0
chr12	124777776	-	chr1	151534709	+	0	0	0	READ_115173	124777777	16S91M	151534710	91S16M	7	107	87	101	101	0
chr13	45340116	-	chr12	9156324	+	0	0	0	READ_116324	45340117	21S68M527N18M	9156325	86S21M	6	107	84	101	101	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_117024	26202489	90S17M	53409472	90M17S	6	107	90	104	104	0
chr13	42803617	+	chr12	53409564	-	0	0	3	READ_117024	42803602	15M92S	53409472	92M15S	6	107	90	103	104	0
chr1	220124459	+	chr12	6965715	-	0	0	0	READ_119006	220124442	1S17M89S	6965626	89M18S	7	107	87	102	102	0
chr12	112406833	+	chr1	45781672	-	1	1	1	READ_119073	112406799	34M73S	45781599	73M34S	8	107	97	98	101	0
chr13	99985110	+	chr12	53409361	+	1	2	1	READ_119344	99985071	39M68S	53409362	39S68M	1	107	67	102	102	0
chr12	53409562	+	chr1	26202488	+	1	3	2	READ_119918	53409500	62M45S	26202489	62S45M	1	107	62	103	103	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_120363	26202489	52S55M	53409510	52M55S	1	107	57	105	105	0
chr12	53406754	+	chr13	99984945	+	1	2	1	READ_121759	53406718	36M71S	99984946	36S71M	2	107	69	102	102	0
chr12	53409562	+	chr1	26202488	+	1	3	2	READ_122159	53409481	81M26S	26202489	81S26M	1	107	81	104	104	0
chr13	99984945	-	chr12	53406754	-	2	1	2	READ_122783	99984946	71S36M	53406683	71M36S	1	107	72	104	104	0
chr1	26202488	-	chr12	53409562	-	2	2	3	READ_123045	26202489	29S78M	53409533	29M78S	1	107	79	104	104	0
