chrom	start	end	Bladder	Brain	Cloaca	GallBladder	Gill	Heart	Intestine	Kidney	Limb	Liver	Lung	Pancreas	Prostate	Spleen	Stomach
chr1p_1	2290000	2300000	141	217	70	86	179	183	73	170	214	49	158	203	143	90	46	141	217	46	86	179	183	73	170	214	49	158	203	143	90	70
chr1p_1	2310000	2320000	116	212	58	161	120	176	105	121	200	83	144	259	85	107	100	116	212	100	161	120	176	105	121	200	83	144	259	85	107	58
chr1p_1	2320000	2330000	178	165	57	172	154	149	128	146	301	124	165	298	108	84	94	178	165	94	172	154	149	128	146	301	124	165	298	108	84	57
chr1p_1	2330000	2340000	406	630	72	140	393	394	122	512	725	103	427	204	379	299	63	406	630	63	140	393	394	122	512	725	103	427	204	379	299	72
chr1p_1	2340000	2350000	517	688	71	241	637	714	195	739	995	160	625	441	499	514	109	517	688	109	241	637	714	195	739	995	160	625	441	499	514	71
chr1p_1	2350000	2360000	773	1101	242	585	973	1014	461	1166	1705	388	1087	826	749	945	215	773	1101	215	585	973	1014	461	1166	1705	388	1087	826	749	945	242
chr1p_1	2360000	2370000	333	545	143	309	357	455	372	529	669	225	457	621	327	359	126	333	545	126	309	357	455	372	529	669	225	457	621	327	359	143
chr1p_1	2370000	2380000	252	393	167	254	372	321	330	320	419	257	380	451	290	239	150	252	393	150	254	372	321	330	320	419	257	380	451	290	239	167
chr1p_1	2380000	2390000	144	268	69	99	194	171	95	230	241	78	210	205	134	143	53	144	268	53	99	194	171	95	230	241	78	210	205	134	143	69
chr1p_1	2390000	2400000	297	494	242	227	680	529	390	378	561	321	614	719	410	451	225	297	494	225	227	680	529	390	378	561	321	614	719	410	451	242
chr1p_1	2400000	2410000	354	548	205	398	493	579	375	505	753	267	627	783	329	520	216	354	548	216	398	493	579	375	505	753	267	627	783	329	520	205
chr1p_1	2410000	2420000	116	134	94	165	163	165	137	154	214	132	161	315	115	157	83	116	134	83	165	163	165	137	154	214	132	161	315	115	157	94
chr1p_1	2420000	2430000	321	532	252	330	374	442	383	404	682	290	438	737	339	362	202	321	532	202	330	374	442	383	404	682	290	438	737	339	362	252
chr1p_1	2430000	2440000	312	497	195	314	357	489	318	326	541	259	463	691	274	327	154	312	497	154	314	357	489	318	326	541	259	463	691	274	327	195
chr1p_1	2440000	2450000	154	260	126	232	221	267	242	164	338	190	244	471	109	199	151	154	260	151	232	221	267	242	164	338	190	244	471	109	199	126
