chrom	start	end	Bladder	Brain	Cloaca	GallBladder	Gill	Heart	Intestine	Kidney	Limb	Liver	Lung	Pancreas	Prostate	Spleen	Stomach
chr1p_1	2290000	2300000	141	217	70	86	179	183	73	170	214	49	158	203	143	90	46	136	216	46	85	177	180	73	165	196	47	153	195	138	85	62
chr1p_1	2310000	2320000	116	212	58	161	120	176	105	121	200	83	144	259	85	107	100	115	211	100	161	119	175	105	119	196	83	143	259	82	105	58
chr1p_1	2320000	2330000	178	165	57	172	154	149	128	146	301	124	165	298	108	84	94	178	165	94	172	154	149	128	146	299	124	165	298	106	84	56
chr1p_1	2330000	2340000	406	630	72	140	393	394	122	512	725	103	427	204	379	299	63	396	620	58	139	384	389	122	500	714	103	423	203	372	296	70
chr1p_1	2340000	2350000	517	688	71	241	637	714	195	739	995	160	625	441	499	514	109	517	688	109	241	637	714	195	739	995	160	625	441	499	514	71
chr1p_1	2350000	2360000	773	1101	242	585	973	1014	461	1166	1705	388	1087	826	749	945	215	772	1098	215	585	971	1012	459	1165	1702	388	1085	826	748	940	242
chr1p_1	2360000	2370000	333	545	143	309	357	455	372	529	669	225	457	621	327	359	126	326	533	121	306	348	439	365	516	640	221	436	613	315	342	142
chr1p_1	2370000	2380000	252	393	167	254	372	321	330	320	419	257	380	451	290	239	150	250	380	150	250	366	312	327	318	413	256	372	439	286	235	167
chr1p_1	2380000	2390000	144	268	69	99	194	171	95	230	241	78	210	205	134	143	53	140	261	52	99	191	168	95	228	237	73	207	205	133	138	69
chr1p_1	2390000	2400000	297	494	242	227	680	529	390	378	561	321	614	719	410	451	225	296	487	222	224	675	521	388	374	557	315	611	714	409	442	238
chr1p_1	2400000	2410000	354	548	205	398	493	579	375	505	753	267	627	783	329	520	216	351	542	210	394	479	576	368	500	748	263	621	773	325	518	205
chr1p_1	2410000	2420000	116	134	94	165	163	165	137	154	214	132	161	315	115	157	83	116	133	81	165	160	164	137	152	212	132	159	315	113	150	93
chr1p_1	2420000	2430000	321	532	252	330	374	442	383	404	682	290	438	737	339	362	202	321	532	202	330	374	442	383	404	682	290	438	737	339	362	252
chr1p_1	2430000	2440000	312	497	195	314	357	489	318	326	541	259	463	691	274	327	154	308	490	153	308	353	483	307	323	537	256	460	680	267	324	191
chr1p_1	2440000	2450000	154	260	126	232	221	267	242	164	338	190	244	471	109	199	151	148	253	151	232	220	263	242	163	334	188	242	467	106	196	122
